Word_Count,Number_of_Sentence,Unique_Words,Average_Word_Length,Label
53,7,27,5.980008016,0
40,13,33,3.359057588,0
70,10,15,4.76012224,0
91,4,15,5.990013777,1
90,10,15,5.068608777,0
30,8,7,6.305517635,0
91,7,25,4.195951602,1
14,9,17,6.412394593,0
77,6,28,5.829275329,0
43,11,49,6.313432101,0
91,4,24,4.141729953,1
74,6,34,5.419121736,0
10,10,10,4.241551597,0
10,11,48,6.624936951,0
91,8,23,6.585170079,1
85,5,41,6.944121584,0
91,7,18,5.855316327,1
91,5,21,5.892943382,1
74,6,36,5.821910351,0
17,14,40,3.023052207,0
84,14,29,3.268697063,0
75,8,22,4.965366391,0
32,4,42,4.70999794,0
35,9,22,5.337613903,0
91,8,16,4.624415516,1
17,4,25,5.571279602,0
79,11,44,4.285616048,0
93,13,46,3.316085439,0
92,4,17,4.903453337,1
11,12,29,3.641595329,0
27,5,20,6.130435914,1
70,14,9,4.744477278,0
24,13,39,3.741912058,0
68,4,40,3.569449527,0
90,11,15,6.101724663,0
92,4,24,3.287774994,1
68,8,14,5.419936528,0
86,13,40,3.790848032,0
27,5,38,4.164193067,0
89,6,15,6.046875064,0
19,5,34,4.747186126,0
92,9,24,4.423673294,1
61,4,36,5.424411985,0
92,6,17,3.021639119,1
92,5,19,4.715471272,1
64,13,11,5.938494948,0
20,8,12,6.205850641,0
19,9,32,3.133972903,0
91,14,48,3.255073963,0
92,6,16,3.48936323,1
57,14,26,5.813950883,0
54,14,43,3.584336349,0
78,5,43,3.114600399,0
66,9,14,4.624550431,0
92,11,7,6.402974565,0
64,15,19,6.678482684,0
50,15,7,6.92646743,0
94,5,14,6.181049796,0
92,5,19,6.539536851,1
46,13,40,3.937037707,0
95,8,30,6.903467473,0
67,13,31,3.076145899,0
92,8,17,3.393331143,1
43,14,43,4.914423809,0
67,5,37,6.095780851,0
50,15,26,5.132773185,0
87,6,8,4.68370283,0
74,11,35,5.935981964,0
30,8,25,5.015536409,1
51,11,25,6.508753184,0
65,7,19,5.867289586,0
59,7,35,6.807051959,0
92,9,17,4.241369569,1
69,12,15,4.749482591,0
92,6,24,6.660351924,1
92,5,17,5.942970617,1
41,13,11,5.134520915,0
34,8,45,4.750552988,0
92,4,21,6.632601528,1
93,6,18,5.108115862,1
47,11,48,3.719779619,0
93,7,20,6.941975321,1
60,9,9,5.636920433,0
71,7,8,5.58140326,0
82,11,48,6.129228831,0
79,4,28,4.111750586,0
87,5,20,6.132740942,0
65,11,24,4.233256335,0
74,6,36,5.055098881,0
21,9,36,3.916581107,0
93,8,16,4.199629483,1
47,12,37,5.639680716,0
81,6,28,5.565217321,0
48,8,37,3.971798698,0
26,8,42,6.384120163,0
85,14,8,3.964398593,0
34,7,40,5.535670338,0
18,8,39,5.775389866,0
97,9,19,3.976192351,0
70,5,40,5.520992841,0
43,7,30,4.787519024,0
89,15,14,5.935472495,0
31,14,15,3.06033044,0
93,8,22,4.229329116,1
93,8,20,4.666426923,1
86,5,19,6.811229412,0
25,15,27,6.756723858,0
39,14,9,5.593811422,0
72,5,39,3.922778693,0
14,10,43,3.271714302,0
93,7,17,4.339215782,1
48,11,29,4.84942127,0
98,10,17,5.989617587,0
15,5,14,3.361230277,0
59,9,25,3.197157138,0
93,9,22,4.56020753,1
28,6,30,3.004958636,0
96,11,23,5.761185035,0
16,7,14,4.455560276,0
47,10,29,6.543159954,0
97,14,48,4.28332033,0
37,7,30,4.418582594,0
29,8,18,5.831096171,0
86,8,8,5.881787528,0
85,9,17,3.654146019,0
60,4,44,5.259067064,0
93,5,17,6.329632072,1
54,6,44,3.597188666,0
67,4,45,5.674726627,0
67,15,13,5.846703105,0
93,5,15,4.423591552,1
38,14,42,3.583783907,0
24,9,29,4.017717527,0
17,14,37,3.66088421,0
12,9,16,3.406437936,0
93,4,25,6.92068357,1
19,4,22,6.9330599,0
47,9,7,4.139948601,0
78,14,49,6.446578921,0
74,9,21,3.847774777,0
42,4,19,4.514686631,1
35,12,17,4.327315105,0
91,15,16,4.029370869,0
91,5,9,6.264718457,0
27,14,18,4.123811084,0
41,11,28,5.647155337,0
91,12,28,3.464505296,0
85,13,38,3.748425008,0
88,9,8,4.083005146,0
49,8,16,4.977883137,0
93,4,16,5.159546636,1
100,15,18,6.414419701,0
42,12,30,3.373454803,0
13,14,37,5.544755639,0
35,8,18,3.074095916,0
85,9,47,3.439649596,0
34,15,44,3.239919552,0
37,10,15,6.35079242,0
43,12,41,6.965150864,0
51,6,23,4.541803183,0
47,9,34,4.34158846,0
99,11,39,4.767815373,0
20,9,50,5.496596839,0
84,9,33,3.515977385,0
93,6,24,3.526127818,1
24,11,27,4.052754641,0
95,7,32,6.978079133,0
44,12,46,3.775886689,0
13,5,44,5.910823969,0
93,8,15,6.462217234,1
84,13,50,6.572764587,0
22,8,18,4.25644823,0
98,15,27,6.245982451,0
37,7,20,3.971803811,1
11,9,31,3.377297856,0
94,4,24,4.262390677,1
30,4,23,4.474348655,0
36,11,21,4.059812377,0
94,8,16,4.621912498,1
94,8,20,5.38523621,1
45,11,29,5.299208008,0
10,10,40,4.672540806,0
72,4,34,3.388439656,0
74,4,43,6.032001314,0
27,11,27,4.496494046,0
50,7,24,6.856491459,0
31,13,29,3.13771243,0
44,5,27,3.714947326,0
34,10,16,3.740467536,0
94,7,20,6.269616342,1
10,14,18,6.632480375,0
49,12,38,3.470059559,0
55,7,32,5.647804392,0
66,7,34,4.573656752,0
56,13,49,4.347522393,0
21,8,36,6.00415656,0
94,4,20,6.848962443,1
53,7,7,4.454495502,0
16,6,32,4.666193498,0
19,13,26,3.678247152,0
65,12,23,5.077974914,0
40,12,50,3.401201136,0
84,14,38,3.711974233,0
94,6,25,3.874139232,1
60,11,27,6.047961827,0
17,8,29,5.547835649,0
94,6,21,3.315969768,1
48,4,34,6.533534473,0
94,6,25,6.500701708,1
94,4,25,3.487254837,1
86,5,33,3.755078195,0
63,5,12,4.559154411,0
47,6,14,3.70308063,0
94,4,15,3.001513111,1
54,4,18,5.30843224,0
94,7,19,4.494536527,1
59,7,42,5.528774005,0
74,8,34,5.54015591,0
76,5,20,4.373599059,0
57,8,43,3.24029692,0
23,5,17,4.029860573,0
38,7,33,6.179129304,0
72,11,22,6.904556135,0
33,9,8,5.701510975,0
15,15,7,6.354941094,0
85,15,23,6.294515777,0
89,15,45,6.708525765,0
16,10,8,6.564637369,0
53,14,14,3.953053578,0
31,4,14,4.469175617,0
26,13,14,3.795762965,0
79,5,8,3.145776668,0
76,13,24,6.739445678,0
94,7,24,3.777312528,1
25,11,34,6.455923665,0
95,5,16,4.106109655,1
48,9,41,3.51074719,0
53,5,9,6.826835858,0
54,10,18,6.371649936,0
38,9,41,4.126839946,0
95,8,22,6.217291098,1
95,5,21,4.487105215,1
51,4,6,6.845258898,0
89,15,39,4.354189344,0
40,7,23,4.56866356,0
15,6,44,5.634010394,0
79,4,13,3.491859363,0
23,7,19,3.946766061,0
26,4,16,5.591303377,0
95,7,17,6.312626565,1
54,11,46,6.285789803,0
18,7,32,6.786255657,0
79,13,38,4.325257117,0
13,8,25,5.125432662,0
94,14,33,5.100008217,0
90,11,50,4.314956412,0
96,7,19,5.237078647,1
86,13,37,5.664471767,0
59,8,12,6.915463877,0
28,13,49,3.85775048,0
96,7,15,3.904072732,1
96,7,18,5.243668054,1
29,10,6,5.513713234,0
43,15,37,5.891243605,0
35,8,34,3.035881481,0
12,8,33,5.158732414,0
22,10,43,6.358797423,0
41,9,48,3.775734258,0
42,15,30,6.529707841,0
62,15,19,4.824411178,0
26,15,37,6.199748183,0
66,14,45,5.26459443,0
46,6,17,5.058031228,1
96,10,10,4.400467485,0
48,6,47,4.196356127,0
51,5,16,6.968557041,1
42,12,43,4.407476066,0
92,10,34,3.687506279,0
79,10,5,5.757951406,0
32,9,20,4.714812069,0
97,6,24,4.277851097,1
99,5,35,6.854355635,0
89,4,21,5.788729743,0
73,4,9,4.552944886,0
39,11,17,5.130076607,0
66,6,31,6.308669096,0
97,8,25,4.690555728,1
57,13,26,6.243634837,0
14,11,40,3.104037343,0
98,8,16,4.469964722,1
31,11,39,6.26774285,0
58,14,31,4.08441171,0
97,8,15,4.084837386,1
73,4,16,4.033464623,0
81,12,11,3.561213782,0
13,4,23,6.018544716,0
11,5,38,4.209261401,0
47,14,22,5.514518076,0
53,9,28,4.900927534,0
97,8,24,4.940306411,1
45,14,12,5.378880207,0
97,4,25,4.48816983,1
93,5,48,4.963977607,0
97,7,17,4.646601871,1
36,13,32,3.756517787,0
18,5,33,6.547733969,0
23,5,20,3.918891812,0
30,4,22,6.57594189,0
54,13,45,4.363136632,0
89,15,36,4.721140929,0
12,15,40,3.548532819,0
56,11,14,4.764101502,0
35,9,45,4.511207043,0
81,5,49,3.68654144,0
81,5,45,5.288198814,0
77,4,43,4.578553726,0
86,7,43,6.777502838,0
67,14,32,3.279997525,0
47,5,44,5.889786727,0
97,7,24,5.870300915,1
35,13,18,5.911653795,0
97,5,16,5.372608822,1
88,4,33,5.526910417,0
50,11,5,3.751867163,0
40,6,34,3.555292819,0
53,14,46,4.501168641,0
97,6,20,6.250171181,1
97,8,13,5.338216373,0
97,6,18,3.608223895,1
30,6,25,3.603201699,0
30,7,8,6.060859376,0
28,5,49,4.787414197,0
38,10,19,3.97921353,0
45,13,32,3.54230957,0
56,11,6,6.382305922,0
84,15,18,5.586907582,0
84,8,45,3.745510487,0
68,5,21,6.851878208,0
97,5,17,3.12373732,1
97,5,23,6.814237725,1
97,5,25,5.301069041,1
50,10,50,4.140775911,0
13,5,20,5.948603173,0
15,9,45,4.053382679,0
54,8,19,3.565673223,0
70,14,22,3.716307968,0
10,10,41,4.614884786,0
97,7,22,5.1092272,1
97,6,18,4.393626312,1
97,4,23,6.719810193,1
68,14,48,4.477266626,0
34,6,11,3.178319285,0
83,6,29,6.15337408,0
97,4,16,3.883618328,1
52,6,21,4.147916178,1
98,6,23,3.981063739,1
98,9,20,5.042149908,1
73,4,50,3.308273214,0
57,4,5,4.465510533,0
53,7,8,5.877311207,0
30,8,40,4.029512696,0
63,7,35,6.0586027,0
85,13,47,4.85313327,0
98,6,19,5.924055676,1
13,10,28,4.982240012,0
65,13,46,4.789187216,0
16,4,19,6.657768558,1
61,5,5,3.89211628,0
47,4,7,6.828290069,0
98,11,38,3.150306818,0
13,12,26,5.342011302,0
51,6,42,3.630058365,0
68,7,17,5.601755191,0
69,5,20,4.751185754,0
47,5,28,4.32047941,0
20,12,30,6.110154676,0
98,4,18,5.100330133,1
90,9,10,4.862791252,0
70,5,24,6.375538602,0
73,15,15,3.114750302,0
98,8,18,4.221205293,1
98,6,18,4.299276679,1
98,6,15,3.368147369,1
98,5,18,4.973327927,1
91,4,42,3.379790784,0
79,4,22,3.861830657,0
79,10,36,3.140793945,0
98,6,17,4.842486472,1
95,10,50,6.249102386,0
44,8,20,3.179792421,1
22,4,22,5.671665441,0
53,4,14,3.745615216,0
87,14,20,5.229762075,0
58,12,33,6.293127959,0
42,8,35,3.170467341,0
41,9,21,4.108354323,0
63,12,39,6.269929629,0
98,4,21,6.663629638,1
63,9,21,4.249790456,0
22,12,15,4.720225342,0
63,6,18,4.108616503,1
87,4,27,6.999619507,0
98,4,17,3.288955139,1
99,4,21,6.40841321,1
41,13,13,4.035588061,0
79,14,6,5.969030725,0
99,6,16,5.878518583,1
29,15,21,6.858533177,0
99,8,22,6.160384617,1
62,11,47,4.615004092,0
89,10,33,3.400571974,0
17,9,28,5.274953196,0
77,9,5,6.104478952,0
21,15,46,4.336953634,0
12,14,43,4.722172975,0
60,7,20,6.883566113,1
89,9,21,6.243495456,0
36,13,28,4.652143348,0
99,8,20,3.684272172,1
76,8,7,4.13461424,0
56,13,29,6.694402474,0
33,14,31,4.496569625,0
47,12,29,3.242070681,0
99,7,19,3.352912629,1
62,7,43,3.230960448,0
38,8,46,6.194411275,0
99,7,18,6.128855433,1
37,7,35,3.718405054,0
33,5,5,6.720724822,0
31,5,16,3.909827608,0
99,7,21,5.41296766,1
24,11,35,5.44633651,0
99,7,23,6.52704355,1
27,10,13,3.045344344,0
84,14,10,3.293400209,0
38,5,32,6.45984698,0
98,13,10,6.230550753,0
20,9,39,3.314419688,0
99,9,20,6.374537392,1
34,4,47,3.688987768,0
24,5,38,6.162622517,0
80,14,8,4.899606489,0
30,10,21,3.550337154,0
50,11,23,4.850420186,0
99,8,19,6.209159916,1
81,8,23,3.268563194,0
99,15,22,3.435671388,0
93,8,16,5.096402012,0
18,9,12,6.60302995,0
100,4,25,5.554857362,1
70,5,8,4.317546821,0
34,4,6,6.948845396,0
49,6,27,6.088181307,0
82,15,18,6.328626635,0
23,15,27,3.892041467,0
23,9,43,3.057789673,0
65,5,11,3.239555102,0
22,14,42,6.115937503,0
100,5,21,6.985008999,1
51,12,20,3.722260192,0
82,10,32,4.487761707,0
100,6,19,4.33297382,1
44,14,37,3.879655864,0
20,15,27,3.251374038,0
100,9,42,4.331620399,0
69,13,37,5.942478957,0
29,9,49,3.259160309,0
83,14,41,3.927824068,0
52,14,16,3.378040277,0
22,10,21,5.986351772,0
98,4,11,5.285754993,0
10,12,47,6.176730061,0
71,15,20,3.2584078,0
90,5,12,4.963411967,0
20,15,33,4.20512689,0
100,8,24,3.760357332,1
12,15,30,5.970359971,0
71,15,28,5.833316745,0
91,6,49,5.159130766,0
100,4,23,5.390358334,1
59,13,13,6.923554883,0
65,13,28,5.595743231,0
56,11,47,5.563935979,0
100,7,17,6.713268415,1
99,13,36,6.8042004,0
100,6,17,5.207444164,1
71,14,28,4.088582333,0
57,12,15,5.992998603,0
74,6,24,6.091119189,0
38,13,21,6.113322274,0
15,8,25,3.382385664,0
100,5,21,3.128010142,1
76,9,30,3.365864326,0
78,14,10,4.463660895,0
36,13,45,5.805687355,0
100,6,23,4.339237279,1
36,6,11,5.508269127,0
22,9,44,6.182137248,0
18,12,14,4.934746202,0
100,8,21,6.789679949,1
80,15,35,3.262510858,0
82,10,33,6.727964222,0
10,4,24,5.495793873,0
22,9,15,3.704852587,0
39,15,23,4.361625486,0
65,7,21,6.236761691,0
39,4,15,3.550570508,0
90,13,26,3.3108864,0
17,10,35,4.062769445,0
41,7,12,6.963923802,0
100,5,15,3.136754633,1
100,8,18,3.376823485,1
85,14,42,5.331393423,0
57,6,7,4.312751232,0
